prefix_len,prefix,count,sample_normalized
4,3764,5,37647904
4,8856,5,88569904
4,3570,5,3570001
4,0943,5,094333892
4,3205,5,3205523
4,9914,5,99142448027
4,0649,5,064940860
4,0766,5,076668780
4,0216,5,0216636756
4,1873,5,18731604
4,0486,5,04861844
4,0490,5,0490995727
4,8933,5,89332904
4,3783,5,3783555
4,0285,5,028563608
4,6957,5,69575104
4,3765,5,37650904
4,6368,5,636868302
4,4808,5,48081804
4,6924,5,69245304
4,4029,5,402970004
4,8196,5,819614062
4,8746,5,87460704
4,6871,5,68717104
4,6305,5,63057104
4,6332,5,6332996050
4,3027,5,302779904
4,8855,5,885518204
4,6499,5,6499488050
4,7280,5,72803304
4,6705,5,67058504
4,6937,5,69373004
4,6348,5,63481704
4,6945,5,69455704
4,6991,5,69917404
4,8153,5,815333050
4,7157,5,71571304
4,4996,5,49966204
4,6306,5,63069304
4,8246,5,82462306
4,6762,5,6762555050
4,6347,5,63474704
4,8547,5,85474404
4,6151,5,615187
4,6927,5,69279404
4,7288,5,72887804
4,6873,5,6873000
4,6719,5,67191506
4,2841,5,28419604
4,2334,5,23342404
4,8394,5,8394138
4,2752,5,27522504
4,2488,5,24889804
4,8218,5,82188104
4,7233,5,72337303
4,6337,5,633744
4,7611,5,761155
4,6307,5,63076604
4,6134,5,61341504
4,8761,5,876116
4,6437,5,64371804
4,6434,5,64343804
4,6438,5,64382904
4,8533,5,85331404
4,6841,5,68411404
4,9495,5,94951910
4,8549,5,8549902014054
4,8576,5,85762504
4,8947,5,89474104
4,8534,5,853428851422
4,7716,5,771666
4,2988,5,298836804
4,8256,5,825685786
4,0295,5,029542022
4,8051,5,805125804
4,7688,5,768899503
4,4855,5,4855245325
4,4085,5,4085059758
4,8187,5,8187101488
4,3857,5,38578904
4,3968,5,396899804
4,8853,5,88536604
4,0338,5,0338856071
4,6912,5,69122004
4,2940,5,294004104
4,6015,5,601540004
4,6818,5,681831302
4,4290,5,4290904
4,3994,5,3994949
4,8095,5,809580104
4,3167,5,316758004
4,6760,5,676013702
4,6049,5,6049886746
4,0290,5,029077777
4,0196,5,0196660774
4,7873,5,78732264111
4,4637,5,4637017423
4,7457,5,7457858918
4,0287,5,028721575
4,0238,5,02380266099
4,4314,5,431455204
4,5804,5,5804025
4,7191,4,71919810529775
4,9141,4,914166656760
4,٠٧٩٩,4,٠٧٩٩٤٣٩٠٨٨
4,6473,4,6473310684
4,8179,4,8179687288
4,8019,4,8019638438
4,0799,4,0799999346
4,9013,4,9013156864
4,7060,4,7060677016
4,0414,4,0414611508
4,0634,4,0634052394
4,4789,4,478915
4,8473,4,847332
4,6471,4,6471231
4,5762,4,5762900
4,5779,4,57796666
4,1055,4,1055404
4,2072,4,2072243
4,3656,4,3656616
4,6079,4,6079864
4,0180,4,01804179
4,3138,4,3138836
4,0701,4,070184
4,6889,4,6889966
4,6794,4,6794715
4,6355,4,6355542
4,7283,4,7283897
4,9565,4,9565789
4,8304,4,8304555
4,6193,4,6193777
4,6188,4,6188788
4,1997,4,1997672
4,7998,4,7998276
4,7568,4,7568047
4,5845,4,5845683
4,9229,4,9229635
4,4677,4,4677950
4,5981,4,5981900
4,0337,4,0337722
4,8276,4,8276705
4,0130,4,013097
4,9907,4,99079229
4,0593,4,05935552
4,9911,4,991100
4,8757,4,875769
4,5607,4,5607804
4,5802,4,5802996
4,3604,4,3604444
4,5482,4,5482874
4,9387,4,9387543
4,4574,4,4574364
4,8386,4,838682
4,8441,4,8441621
4,0842,4,08421000
4,0835,4,0835577124
4,9460,4,9460601
4,7328,4,7328010
4,8754,4,8754321
4,8120,4,8120631124
4,8567,4,8567452
4,9113,4,9113918
4,9917,4,9917710
4,7474,4,7474760
4,7687,4,7687466
4,6072,4,6072065
4,6875,4,6875043
4,9694,4,9694383
4,8377,4,8377700
4,9309,4,9309221
4,9326,4,9326166
4,6065,4,6065120
4,6785,4,6785771
4,5991,4,5991695
4,4757,4,4757358
4,4621,4,4621372
4,5497,4,549779
4,8996,4,8996468
4,8007,4,8007111
4,6700,4,6700612
4,0242,4,02424920
4,7124,4,7124771
4,7685,4,7685017
4,7439,4,7439585
4,0700,4,0700508
4,5767,4,5767387
4,5798,4,5798844
4,8238,4,8238730
4,7649,4,7649760
4,4703,4,4703133
4,8294,4,8294127
4,4618,4,4618520
4,9942,4,9942751
4,6409,4,6409920
4,8422,4,8422898
4,1137,4,1137038
4,0492,4,04925085
4,5756,4,5756181
4,4608,4,460803
4,4892,4,4892000
4,4169,4,4169769
4,0297,4,029718
4,1237,4,123719598
4,5189,4,51895885
4,5388,4,5388232
4,2529,4,252988167
4,4115,4,411518000
4,0150,4,015000
4,4089,4,408939
4,1645,4,164501
4,8208,4,8208820
4,5781,4,578153
4,8206,4,820609
4,9512,4,951234
4,7174,4,717400
4,9412,4,941252
4,0340,4,034000
4,0292,4,029200
4,7324,4,732405
4,7236,4,723602310003
4,1152,4,115201
4,5124,4,512400
4,7620,4,762008
4,4125,4,412500
4,7693,4,769394
4,7258,4,725800
4,8370,4,83703300191
4,1155,4,115501
4,7200,4,720000
4,8608,4,860871
4,7387,4,738738
4,5713,4,571339
4,0768,4,076888
4,9325,4,932503
4,6882,4,68822364
4,8244,4,82444555
4,6850,4,6850358
4,9049,4,904905
4,0247,4,024701
4,8413,4,8413252600
4,6386,4,638600
4,0861,4,086163
4,4604,4,460430000
4,8401,4,840128
4,0592,4,059210000
4,0518,4,0518160
4,4613,4,461308310000
4,4662,4,466237
4,6378,4,637800
4,7580,4,7580111
4,7513,4,751300
4,8203,4,820318
4,7303,4,730335
4,3644,4,3644502
4,8160,4,816000
4,2744,4,274400
4,0751,4,075133
4,8330,4,83301310012
4,8506,4,850610
4,8369,4,8369792
4,5803,4,580327
4,8382,4,838205
4,9530,4,9530023
4,0389,4,038928
4,9551,4,955123
4,3918,4,391880151
4,0756,4,0756114
4,2462,4,246200
4,7201,4,720116
4,4035,4,403519085
4,6181,4,618100
4,0218,4,021815
4,8482,4,848200
4,8307,4,8307813
4,6293,4,629300
4,4739,4,473910603
4,2923,4,292302
4,6713,4,671301
4,7048,4,70486553
4,8239,4,823900
4,0291,4,0291001
4,0684,4,068458
4,4784,4,478402
4,4859,4,4859777
4,0762,4,076250
4,9008,4,900858
4,8428,4,84286364
4,7182,4,7182702
4,4184,4,418400
4,8765,4,876555
4,6846,4,684641
4,9701,4,970198667
4,7171,4,717111
4,1669,4,166997
4,0644,4,064400
4,0327,4,032750
4,0991,4,09910991
4,9995,4,999583
4,1182,4,118200
4,6385,4,638500
4,7373,4,737300
4,4769,4,476900
4,7560,4,756000
4,1169,4,11698666
4,0217,4,0217388
4,8391,4,83911210
4,7557,4,75575731
4,5378,4,537814
4,0365,4,036524
4,4635,4,463500
4,8310,4,831003
4,8392,4,839200
4,0635,4,063500
4,7155,4,715505
4,4914,4,491402
4,8193,4,81938870
4,3914,4,391407
4,7610,4,761028
4,5706,4,570611
4,0941,4,094168
4,1918,4,191867
4,3097,4,30976633
4,3735,4,373502
4,7194,4,719400
4,7536,4,753600
4,6074,4,607455000
4,7318,4,731808
4,8992,4,89929402
4,8353,4,83535050
4,0612,4,061200
4,8919,4,8919213
4,4190,4,41902221000
4,7534,4,753402
4,0221,4,022164
4,5171,4,517100
4,1218,4,1218100101
4,0945,4,094526
4,8347,4,834700
4,5142,4,514200
4,8115,4,811500
4,7514,4,751400
4,0899,4,089960
4,4093,4,409325
4,3691,4,369188
4,8402,4,8402160
4,0234,4,0234444
4,8227,4,8227709
4,0383,4,038300
4,8376,4,83763900
4,1846,4,184602
4,4713,4,471300
4,7263,4,726300
4,4642,4,464207
4,0758,4,0758114
4,5167,4,5167996
4,6086,4,608610
4,0877,4,08772968165
4,0711,4,0711520
4,7209,4,720920
4,4732,4,473200
4,6965,4,69654924
4,7836,4,7836206
4,7041,4,704100083
4,6372,4,637200
4,6874,4,687420
4,9951,4,9951129
4,0643,4,064300
4,8989,4,898989
4,1687,4,168705
4,5938,4,5938285
4,7057,4,705708
4,0764,4,076450
4,5847,4,584750775
4,7223,4,722300
4,8488,4,848898
4,8384,4,838402201204
4,4194,4,419400
4,8081,4,808100080
4,7019,4,7019202
4,1621,4,162101
4,0675,4,067500
4,5462,4,546206
4,6120,4,6120100085
4,9969,4,9969651
4,1167,4,1167210
4,9580,4,958059
4,8380,4,838000
4,7669,4,766988
4,6377,4,637700
4,3884,4,388402
4,0230,4,023000
4,4718,4,471800
4,5401,4,5401430071
4,3541,4,354100
4,7229,4,7229332
4,8312,4,831210
4,1839,4,1839624164
4,9363,4,9363702
4,8936,4,89362659
4,8106,4,8106518
4,7237,4,723725
4,4641,4,464100
4,2931,4,29310001
4,8741,4,87419858
4,0517,4,0517101
4,7405,4,740510
4,7224,4,722405
4,8198,4,81987788
4,6361,4,636150
4,4719,4,471923
4,0614,4,0614035
4,8215,4,821503
4,6723,4,6723188
4,1168,4,116800
4,8737,4,87371137
4,1792,4,1792502
4,0880,4,088000
4,0184,4,018455401
4,6046,4,604605
4,8970,4,8970200
4,7156,4,715601
4,6800,4,680068
4,4755,4,475500
4,6103,4,610306
4,3031,4,3031671
4,9522,4,952211
4,7016,4,701610000
4,7319,4,731922
4,7267,4,7267331
4,5347,4,534710
4,0744,4,0744168
4,8088,4,808818
4,0661,4,066100
4,9691,4,969128
4,7804,4,780418
4,8906,4,8906217
4,5402,4,540228
4,4856,4,48562410423796
4,5719,4,5719904
4,5916,4,591605770
4,1725,4,17255023028
4,7096,4,7096465
4,0580,4,05806547828
4,6879,4,6879546
4,2836,4,283659
4,0570,4,0570059
4,8979,4,8979103
4,5136,4,51361804
4,7549,4,7549856
4,2990,4,29900899
4,7196,4,7196641
4,7589,4,7589820
4,8799,4,8799598
4,7556,4,7556077
4,6739,4,6739464
4,5204,4,52046704
4,6702,4,670204
4,6081,4,6081780
4,6810,4,6810050
4,9544,4,9544012
4,2954,4,2954006
4,7133,4,713333435
4,8804,4,8804234
4,2879,4,28794982
4,5127,4,512706050
4,2872,4,2872445
4,6830,4,6830059
4,5503,4,550397
4,0520,4,05202727522
4,5738,4,573837406
4,3685,4,3685800
4,5739,4,5739933
4,5771,4,577150806
4,5773,4,577330106
4,5979,4,597957790
4,9602,4,9602596
4,9518,4,9518421
4,7752,4,7752870485
4,4834,4,4834837
4,8346,4,834604
4,0640,4,064076
4,7006,4,7006272
4,6367,4,6367971
4,8859,4,8859396
4,9482,4,9482868
4,9590,4,95905559
4,7113,4,7113114
4,9064,4,9064400
4,0806,4,0806050
4,5998,4,5998933
4,5484,4,5484071
4,3748,4,3748819
4,4736,4,4736553
4,4069,4,406956
4,8471,4,8471943
4,6366,4,6366500
4,6709,4,670994
4,8291,3,82914752232
4,8457,3,84573449376
4,8194,3,81946195662
4,8363,3,83636956324
4,8781,3,87814621542
4,1038,3,1038557527810
4,9906,3,9906905848
4,8931,3,8931876
4,6492,3,6492342
4,7198,3,7198847
4,4134,3,4134667
4,8769,3,87691392
4,6054,3,6054976
4,6743,3,6743842
4,1749,3,1749479
4,7004,3,70044445
4,9406,3,9406004
4,7282,3,728290
4,8245,3,8245271
4,6075,3,6075500
4,3098,3,3098028
4,7670,3,7670506
4,6997,3,6997999
4,8042,3,8042336
4,4800,3,4800201
4,8468,3,8468580
4,3887,3,3887776
4,4864,3,4864393
4,7088,3,7088995
4,6201,3,6201168
4,7522,3,7522235
4,8228,3,8228510
4,5971,3,5971222
4,5805,3,5805183
4,9978,3,9978784
4,8939,3,8939292
4,5393,3,53930023
4,8753,3,8753667
4,9904,3,9904402
4,4042,3,40424024
4,9303,3,930323615
4,3792,3,3792726
4,9136,3,91365193
4,2864,3,2864694
4,7678,3,76786286
4,7740,3,7740634099
4,8390,3,8390162
4,8287,3,82871465
4,7662,3,7662607
4,9115,3,9115139
4,8093,3,809317
4,8762,3,87626284
4,1184,3,11844911
4,6805,3,68058856
4,8116,3,8116420
4,8124,3,8124268
4,7875,3,7875416294
4,4854,3,4854445
4,3990,3,3990907
4,8329,3,8329955
4,9271,3,9271900
4,2388,3,2388198
4,6727,3,6727612
4,٠٥٠١,3,٠٥٠١٢٣٤٥٦٧
4,7953,3,79530497168
4,9574,2,9574650195
4,٠٧٩٦,2,٠٧٩٦٣٠٩٧٢١
4,8305,2,8305284199
4,8075,2,8075698245
4,0895,2,089560
4,7306,2,730615655
4,9015,2,9015570480
4,9342,2,9342868
4,9550,2,9550263775
4,9440,2,9440705949
4,9703,2,9703496699
4,8123,2,8123333351
4,9076,2,9076323100
4,8148,2,8148416861
4,9773,2,9773034
4,8485,2,848521
4,8493,2,849351690
4,0836,2,083610
4,1134,2,113479
4,3194,2,319408
4,7477,2,747709
4,7008,2,700811
4,9521,2,95215664
4,6480,2,648084
4,9077,2,9077150047
4,8185,2,8185935672
4,7817,2,781765030
4,7363,2,736369854
4,1879,2,1879189714
4,7583,2,7583714710
4,8297,2,8297019557
4,8399,2,839981070
4,8236,2,823665370
4,7314,2,73141311
4,8472,2,847278566
4,9573,2,9573414170
4,9346,2,9346017555
4,8143,2,8143588886
4,9490,2,9490559435
4,9369,2,93696091
4,7592,2,7592888888
4,7446,2,7446995411
4,7794,2,7794740887
4,7063,2,7063533245
4,7753,2,7753296038
4,7426,2,7426306666
4,8778,2,877862
4,6047,2,6047606668
4,7713,2,7713341597
4,7573,2,7573394149
4,7640,2,764049846
4,9263,2,9263863054
4,8105,2,8105315631
4,9361,2,93618366461
4,9354,2,93544700168
4,5794,2,57949289
4,9884,2,9884534421
4,7800,2,7800661576
4,5329,2,532957433
4,7547,2,754728
4,6196,2,6196842
4,7247,2,7247168
4,7003,2,7003412616
4,9560,2,9560079956
4,9908,2,9908753071
4,8360,2,8360004885
4,9970,2,9970016051
4,7530,2,7530388
4,0110,2,011001
4,8253,2,8253927
4,5423,2,5423777754
4,5942,2,594223998
4,7134,2,7134473435465
4,0622,2,06222296
4,2606,2,260651
4,9546,2,9546085232
4,5397,2,539796
4,9774,2,9774470
4,7854,2,785486
4,1557,2,155724
4,٠١٢٣,1,٠١٢٣٤٥٦٧٨٩
4,0707,1,07071971
4,0227,1,02275663
4,9426,1,9426270093
4,9038,1,90386087683
4,8790,1,879046
4,7797,1,779779938545
4,5493,1,5493413523631
4,8157,1,815712
4,9081,1,9081812560
4,9385,1,938586448712
4,8712,1,871215
4,2429,1,242997136960
4,9356,1,9356576
5,97150,868906,971501055655
5,97155,269854,971552165330
5,97105,198563,97105528005403
5,20200,148002,2020010800
5,97156,142653,971562623823
5,20190,133107,2019010200
5,97152,104999,971529492180
5,20181,84845,2018111700
5,20180,76183,2018082700
5,20170,71573,20170410
5,96650,65408,966505820700
5,20191,52875,2019100500
5,20171,45257,2017101900
5,23480,44057,2348037155010
5,96655,35752,966553737050
5,92300,31632,923008241747
5,97143,30997,971430009474
5,86106,29522,861062196780
5,86108,25285,861084120762
5,97158,24194,971586800125
5,97154,23010,971547623186
5,86755,22845,8675527436916
5,20160,21173,2016012714
5,86216,18655,862165075552
5,96654,17585,966544290290
5,96656,17417,966563922222
5,86215,17179,862156602134
5,97142,16950,97142457300
5,97455,15088,97455694444
5,96605,15033,9660551948459
5,92321,14782,923219498286
5,86139,13811,8613922215163
5,96599,13405,96599860322
5,86138,12688,8613898951953
5,96279,12648,962798206206
5,92333,12566,923332132425
5,96653,11718,966532424114
5,23481,11698,2348107785162
5,23470,11514,2347036499851
5,86571,11243,8657100000000
5,20251,11087,20251103
5,05065,10261,0506558704
5,19122,10224,19122018
5,97104,10200,971042882345
5,96659,9830,966590608025
5,86208,9569,862087377907
5,86135,9136,8613527103404
5,86105,8835,861050600800
5,97144,8711,97144216999
5,05045,8645,0504566401
5,20151,8464,2015100511
5,10008,8296,100081
5,67638,8256,6763897
5,20161,7868,201610
5,86137,7562,8613710585991
5,96899,7537,96899349090
5,96566,7380,96566073106
5,98912,7267,989121725137
5,61920,6960,619202200
5,05064,6537,0506403674
5,86136,6412,8613631482700
5,86288,6229,862885565681
5,05055,6186,0505530202
5,44795,6091,447958348659
5,97100,5917,9710000000000
5,86574,5832,8657462937551
5,05062,5791,0506213224
5,44208,5679,442087494433
5,86203,5635,862033333003
5,10002,5314,100024
5,91982,5287,919820632220
5,86592,5140,865921666922
5,97339,4942,97339900115
5,10000,4863,1000000000
5,86512,4781,8651265550488
5,20150,4752,2015070116
5,97165,4710,97165321293
5,20100,4608,201003713781
5,86133,4553,861336126960
5,91981,4546,919810451200
5,86258,4380,862586611494
5,86769,4327,867692967646
5,44797,4322,447970086581
5,96597,4239,96597202308
5,86532,4049,8653286021111
5,86278,4024,862787588000
5,86577,4023,8657781171157
5,86591,3966,8659122670937
5,97110,3950,9711003874
5,04391,3932,043918400
5,86101,3847,8610123456780
5,17972,3827,1797231
5,23408,3692,23408025056152
5,97433,3658,97433120089
5,92345,3652,923457482936
5,51800,3632,518000
5,96658,3543,966582723135
5,97466,3502,97466670881
5,86222,3444,862224011250
5,91984,3350,919843967214
5,20122,3341,201227983542
5,86130,3335,8613022263377
5,43903,3326,43903333
5,86371,3260,8637166021379
5,44079,3209,4407943230635
5,97151,3148,971512345678
5,86731,3142,867313651586
5,86298,3130,862982091021
5,96477,3067,9647702748080
5,44796,3065,447961696999
5,23490,3064,2349098927605
5,86411,3014,8641182590066
5,97126,3005,97126101277
5,92322,2988,923222590000
5,86579,2967,865795484595
5,44794,2957,447942462261
5,86531,2874,8653186909979
5,97148,2868,97148839000
5,44793,2841,447932340630
5,24991,2820,249914648687
5,44777,2815,447775546524
5,44771,2717,447713137980
5,86236,2665,862362400721
5,86131,2599,8613124855739
5,96657,2596,966577584383
5,96277,2594,962777544455
5,97145,2583,97145078370
5,16903,2580,16903998
5,86134,2544,8613400056889
5,03008,2529,03008243381
5,96550,2521,96550101124
5,11739,2520,11739455
5,92334,2516,923340071115
5,86757,2500,8675786355810
5,29955,2475,299555504
5,44780,2426,447803393769
5,43911,2423,43911111
5,92215,2416,92215845578
5,31001,2404,310012
5,20121,2395,2012120500
5,86551,2380,8655123456
5,97200,2378,97200000000
5,36100,2376,361006
5,86510,2366,8651088711088
5,20000,2354,200000
5,86311,2352,8631187205370
5,20012,2348,200122127332
5,86595,2345,865958592203
5,05061,2341,0506112241
5,88693,2305,886933592509
5,44773,2261,447733895647
5,86159,2250,8615975575240
5,88691,2237,886916221153
5,05044,2226,0504433378
5,97153,2225,9715370330117
5,44787,2222,447876433464
5,05063,2151,0506330999
5,44790,2101,447900386194
5,91989,2072,919895331309
5,92425,2072,92425752522
5,92301,2042,923012191500
5,86186,2030,8618664775453
5,44788,2023,447888681786
5,86576,2023,8657682218678
5,97197,1995,9719745581
5,44798,1988,447984186649
5,10003,1988,100037
5,04881,1983,048814182
5,91987,1951,919876050947
5,96555,1950,96555433999
5,44778,1948,447783715936
5,96560,1936,96560646692
5,91983,1932,919839621313
5,86756,1929,867566658990
5,44776,1927,447760960490
5,24492,1920,244923610936
5,92302,1905,923026347830
5,05050,1897,0505010459
5,86513,1895,8651388089580
5,10001,1884,100011
5,88017,1882,8801771727871
5,96892,1861,96892914667
5,50654,1854,506546394
5,05555,1853,0555585190
5,21000,1850,210008
5,51000,1830,510000
5,44781,1818,447813333009
5,44779,1816,447791319849
5,25191,1811,251911217388
5,97109,1803,971092222797
5,25472,1790,254720675575
5,96475,1777,9647504450243
5,44786,1767,447866666672
5,05042,1765,0504239994
5,97798,1764,9779818067421
5,35000,1758,350007
5,50644,1745,506448097
5,86519,1733,865193888320
5,05046,1730,0504620050
5,98212,1728,982122678091
5,10300,1728,103000000
5,96895,1720,96895853627
5,97179,1717,9717970313
5,96478,1715,9647830620374
5,43673,1700,43673120
5,31000,1696,310000
5,96565,1688,96565920045
5,44783,1685,447830652625
5,96278,1684,962787774555
5,04362,1674,043629863
5,05066,1661,0506662014
5,91988,1655,919885149627
5,55111,1639,551110404
5,20003,1637,200030
5,20120,1622,201200022191
5,17855,1620,17855149
5,86213,1610,862133932678
5,50652,1596,506525844
5,21355,1591,213556423742
5,86158,1589,8615803101676
5,44078,1573,4407834453212
5,05088,1569,0508881169
5,86212,1569,86212418173
5,86451,1536,8645188162389
5,44077,1535,4407798690454
5,49176,1532,4917628323288
5,86871,1532,868718322556
5,05069,1514,0506996255
5,04368,1505,043685555
5,92030,1503,9203042344820
5,86431,1498,8643184658053
5,13705,1484,13705782
5,92214,1483,92214554293
5,92332,1482,923323238683
5,44207,1475,442070298129
5,91944,1472,919444440445
5,86573,1470,865732058880
5,16478,1446,16478898440
5,05087,1439,0508747485
5,44747,1439,447477681442
5,86000,1435,86000000
5,92213,1435,922132453750
5,91999,1421,919991044226
5,13911,1406,13911058576
5,91998,1403,919981399047
5,90532,1399,905327257191
5,05077,1396,0507708999
5,96611,1391,966112791995
5,92331,1391,923319999579
5,97159,1388,971597923333
5,44744,1387,447443149643
5,44784,1387,447848974900
5,44785,1385,447856097765
5,88609,1381,8860916380623
5,50650,1380,506506828
5,50625,1375,506253107
5,86771,1368,867712809925
5,96590,1363,9659053421
5,44020,1363,4402089897309
5,44772,1361,447723812385
5,51803,1360,518030
5,96551,1358,96551255555
5,44791,1356,447919580660
5,20023,1348,200232
5,44750,1346,447501201509
5,58950,1346,589505102
5,97333,1344,97333249777
5,11111,1342,1111111111
5,77017,1341,77017777210
5,12202,1340,122020
5,09715,1337,0971506413546
5,20110,1337,201101
5,97196,1335,9719665588932
5,04390,1331,043905066
5,05034,1323,0503434518
5,86242,1323,862425692034
5,05067,1320,0506776220
5,96170,1312,96170940048
5,88692,1310,886926005792
5,50655,1309,506556808
5,91994,1306,919948387
5,97336,1306,97336677337
5,86248,1305,862488618851
5,10798,1301,1079809949
5,12369,1298,12369294
5,86754,1297,867545710043
5,49172,1289,491726235076
5,05588,1281,0558807956
5,05048,1273,0504820250
5,51805,1270,518054
5,86132,1268,8613291805722
5,91990,1268,919906373505
5,51900,1256,519000
5,97164,1251,9716451086
5,92308,1250,923080808297
5,05560,1242,0556038123
5,96594,1241,96594989545
5,86516,1230,8651683106831
5,11010,1228,1101003
5,86255,1220,862552984767
5,10007,1216,100071
5,86852,1216,8685229510212
5,91996,1214,919967939633
5,45000,1212,450001
5,50651,1210,506510197
5,38050,1198,380503129554
5,86535,1196,86535811449
5,86228,1194,862283520588
5,92033,1193,9203335100900
